Open,High,Low,Close,Adj Close,Volume,Date
53.5,53.8,52.6,53.5,48.604,8860000,2021-11-19
54.3,55.0,53.4,53.8,48.877,12608000,2021-11-22
53.1,53.1,51.2,51.4,46.696,14521000,2021-11-23
51.5,51.8,50.3,50.8,46.151,9146000,2021-11-24
51.0,51.5,50.5,50.6,45.97,6212000,2021-11-25
50.2,50.2,48.7,49.1,44.607,12960000,2021-11-26
48.55,48.9,47.75,48.5,44.062,8127000,2021-11-29
49.7,49.8,49.0,49.05,44.561,6029000,2021-11-30
50.2,52.1,50.0,50.8,46.151,22255000,2021-12-01
50.8,51.2,49.6,49.75,45.197,9695000,2021-12-02
50.1,50.7,49.75,50.0,45.424,6221000,2021-12-03
50.3,50.9,50.1,50.6,45.97,4125000,2021-12-06
50.7,50.9,49.75,50.0,45.424,5076000,2021-12-07
50.3,50.5,50.0,50.0,45.424,3039000,2021-12-08
50.2,51.2,50.1,50.3,45.697,4256000,2021-12-09
50.0,50.0,48.95,49.0,44.516,9150000,2021-12-10
49.2,49.6,48.15,49.6,45.061,5697000,2021-12-13
49.6,49.6,48.4,48.7,44.243,4083000,2021-12-14
48.75,49.15,48.65,48.7,44.243,1849000,2021-12-15
49.05,49.25,48.6,48.65,44.198,2321000,2021-12-16
48.8,48.85,48.2,48.3,43.88,2261000,2021-12-17
48.35,49.35,48.1,49.1,44.607,2626000,2021-12-20
49.5,51.0,49.25,50.2,45.606,8018000,2021-12-21
50.2,50.3,49.4,49.55,45.016,3320000,2021-12-22
50.1,50.2,49.7,49.85,45.288,2609000,2021-12-23
49.9,50.3,49.3,49.4,44.879,2835000,2021-12-24
49.6,50.7,49.4,49.9,45.334,5645000,2021-12-27
50.5,50.5,49.4,49.4,44.879,2812000,2021-12-28
49.4,50.6,49.4,50.2,45.606,5533000,2021-12-29
50.7,52.3,50.1,51.1,46.424,16980000,2021-12-30
50.9,51.2,50.1,50.2,45.606,4252000,2022-01-03
50.5,51.7,50.2,51.4,46.696,7855000,2022-01-04
51.4,52.0,50.6,50.9,46.242,7395000,2022-01-05
50.5,50.5,49.9,50.3,45.697,3780000,2022-01-06
50.3,50.5,48.85,49.2,44.698,5236000,2022-01-07
49.2,49.95,48.8,49.7,45.152,2004000,2022-01-10
50.4,50.5,49.4,49.4,44.879,2762000,2022-01-11
49.7,50.0,49.3,49.5,44.97,1615000,2022-01-12
49.8,49.85,49.3,49.45,44.925,1382000,2022-01-13
49.7,49.85,48.9,49.1,44.607,2455000,2022-01-14
49.1,49.5,48.9,49.2,44.698,1573000,2022-01-17
49.6,50.8,49.4,49.9,45.334,3277000,2022-01-18
49.4,50.2,49.4,49.55,45.016,1814000,2022-01-19
49.7,49.95,49.4,49.6,45.061,1217000,2022-01-20
49.4,49.6,48.75,48.8,44.334,2549000,2022-01-21
48.45,48.45,46.65,46.95,42.654,5834000,2022-01-24
46.95,47.45,46.75,46.85,42.563,2675000,2022-01-25
46.9,47.35,46.65,46.9,42.608,2139000,2022-01-26
47.65,49.8,47.65,49.7,45.152,5366000,2022-02-07
50.1,50.9,49.9,50.3,45.697,4911000,2022-02-08
51.0,52.0,50.7,51.8,47.06,11031000,2022-02-09
52.3,52.4,51.1,51.7,46.969,5364000,2022-02-10
51.4,52.3,51.3,51.9,47.151,3608000,2022-02-11
51.6,52.8,50.5,50.9,46.242,10197000,2022-02-14
51.0,51.5,50.5,51.2,46.515,3344000,2022-02-15
51.8,52.1,50.7,50.9,46.242,3143000,2022-02-16
51.0,51.3,50.5,50.6,45.97,2178000,2022-02-17
50.5,51.7,50.5,50.7,46.06,4319000,2022-02-18
51.2,53.0,50.8,53.0,48.15,17725000,2022-02-21
53.3,53.6,51.6,53.4,48.513,20181000,2022-02-22
53.5,54.3,52.8,52.9,48.059,20728000,2022-02-23
52.5,55.5,50.9,50.9,46.242,55069000,2022-02-24
51.8,52.9,51.5,51.8,47.06,10923000,2022-02-25
51.5,52.3,50.5,51.2,46.515,6819000,2022-03-01
51.9,52.0,50.9,51.1,46.424,5106000,2022-03-02
51.7,51.8,50.9,51.0,46.333,3337000,2022-03-03
51.1,52.6,51.0,51.3,46.605,6976000,2022-03-04
51.4,52.0,49.8,49.8,45.243,9647000,2022-03-07
48.85,49.65,47.4,47.65,43.29,8135000,2022-03-08
48.4,49.65,47.95,49.25,44.743,4988000,2022-03-09
50.5,50.9,50.1,50.8,46.151,4819000,2022-03-10
50.2,50.6,49.95,50.1,45.515,1781000,2022-03-11
50.7,50.7,49.55,49.65,45.106,2229000,2022-03-14
49.65,49.65,48.2,48.2,43.789,3532000,2022-03-15
48.5,49.0,48.05,48.4,43.971,1979000,2022-03-16
49.3,49.3,48.85,49.05,44.561,1822000,2022-03-17
49.1,49.35,48.95,48.95,44.471,1572000,2022-03-18
49.5,49.65,49.2,49.4,44.879,1489000,2022-03-21
49.85,51.3,49.65,50.4,45.788,5060000,2022-03-22
51.1,51.4,50.6,50.6,45.97,3406000,2022-03-23
50.7,50.7,50.0,50.2,45.606,2212000,2022-03-24
50.5,51.3,50.3,50.5,45.879,3174000,2022-03-25
50.3,50.6,49.85,50.4,45.788,1822000,2022-03-28
50.8,52.0,50.4,51.6,46.878,5372000,2022-03-29
52.8,53.0,51.3,51.5,46.787,11772000,2022-03-30
51.6,52.0,51.0,51.1,46.424,3333000,2022-03-31
50.9,51.5,50.5,51.5,46.787,2305000,2022-04-01
51.5,52.1,51.1,51.7,46.969,2994000,2022-04-06
51.7,51.7,49.4,49.45,44.925,4982000,2022-04-07
49.7,50.2,49.7,49.95,45.379,1502000,2022-04-08
50.8,51.4,49.7,50.5,45.879,5067000,2022-04-11
49.3,49.95,49.0,49.5,44.97,3015000,2022-04-12
49.9,50.5,49.7,50.0,45.424,2289000,2022-04-13
49.8,51.6,49.8,51.6,46.878,4016000,2022-04-14
51.3,51.4,50.1,50.2,45.606,3778000,2022-04-15
50.0,50.2,49.5,49.7,45.152,2073000,2022-04-18
50.1,50.7,49.85,49.9,45.334,1365000,2022-04-19
50.4,50.5,49.75,49.9,45.334,1431000,2022-04-20
50.2,51.2,49.9,50.2,45.606,3101000,2022-04-21
49.9,51.5,49.9,51.0,46.333,6600000,2022-04-22
50.2,50.5,48.8,49.3,44.789,5137000,2022-04-25
49.4,49.6,48.95,49.3,44.789,1631000,2022-04-26
48.2,48.5,47.65,48.4,43.971,4199000,2022-04-27
48.65,49.2,48.5,49.0,44.516,2160000,2022-04-28
49.7,49.7,49.0,49.0,44.516,1636000,2022-04-29
48.35,48.85,48.15,48.4,43.971,1838000,2022-05-03
49.2,49.5,48.5,49.3,44.789,2499000,2022-05-04
50.0,50.6,49.6,50.5,45.879,4994000,2022-05-05
49.55,49.8,49.2,49.6,45.061,1772000,2022-05-06
49.6,49.7,48.3,48.3,43.88,2550000,2022-05-09
47.7,48.95,46.9,48.95,44.471,2839000,2022-05-10
48.0,48.4,46.8,47.35,43.017,5245000,2022-05-11
46.75,47.1,45.0,45.0,40.882,5090000,2022-05-12
45.5,46.0,45.5,45.55,41.382,1478000,2022-05-13
46.25,46.6,45.8,45.85,41.654,1436000,2022-05-16
46.4,46.8,46.2,46.8,42.517,1326000,2022-05-17
47.25,47.45,46.9,47.2,42.881,1355000,2022-05-18
46.0,46.9,46.0,46.9,42.608,1097000,2022-05-19
47.1,47.3,46.8,47.3,42.972,988000,2022-05-20
47.5,47.7,47.2,47.5,43.153,842000,2022-05-23
47.8,47.8,46.7,46.7,42.426,866000,2022-05-24
46.95,47.3,46.75,47.0,42.699,821000,2022-05-25
47.5,47.5,46.85,47.1,42.79,886000,2022-05-26
47.25,47.75,47.25,47.7,43.335,1148000,2022-05-27
48.0,48.2,47.85,47.85,43.471,2250000,2022-05-30
47.9,48.15,47.4,47.95,43.562,2320000,2022-05-31
47.9,48.35,47.0,47.0,42.699,4273000,2022-06-01
47.0,47.15,45.8,45.95,41.745,5928000,2022-06-02
46.05,46.05,45.4,45.8,41.609,1863000,2022-06-06
45.8,46.05,45.5,45.6,41.427,2216000,2022-06-07
45.9,46.15,45.75,45.9,41.7,1835000,2022-06-08
45.9,46.05,45.7,45.8,41.609,1384000,2022-06-09
45.8,46.0,45.6,45.9,41.7,945000,2022-06-10
45.55,45.8,45.1,45.1,40.973,1882000,2022-06-13
44.75,45.3,43.8,44.7,40.609,2566000,2022-06-14
44.9,45.25,44.5,44.7,40.609,958000,2022-06-15
45.2,45.3,43.7,43.7,39.701,2384000,2022-06-16
43.0,43.1,42.05,42.65,38.747,2739000,2022-06-17
42.85,42.95,40.55,40.55,36.839,3573000,2022-06-20
41.0,41.85,40.75,41.7,37.884,1718000,2022-06-21
41.75,41.75,40.65,40.7,36.976,1780000,2022-06-22
40.9,41.2,40.05,40.35,36.658,1646000,2022-06-23
40.85,41.65,40.7,41.05,37.293,1042000,2022-06-24
41.6,42.6,41.4,42.45,38.565,1795000,2022-06-27
43.05,43.4,42.55,42.75,38.838,1996000,2022-06-28
42.3,42.5,42.05,42.1,38.247,820000,2022-06-29
41.8,41.85,40.7,40.9,37.157,1720000,2022-06-30
40.2,40.7,38.5,38.5,34.977,3313000,2022-07-01
38.5,39.0,37.95,38.25,34.75,1458000,2022-07-04
39.0,39.65,38.5,39.3,35.704,1488000,2022-07-05
39.2,39.35,37.75,37.75,34.295,1735000,2022-07-06
38.0,38.7,37.0,38.6,35.068,1816000,2022-07-07
39.3,40.25,39.0,39.9,36.249,1434000,2022-07-08
39.9,40.05,38.6,38.6,35.068,1169000,2022-07-11
37.8,37.8,35.0,35.35,32.115,4091000,2022-07-12
36.7,37.85,36.55,37.55,34.114,2782000,2022-07-13
37.15,38.15,36.6,37.95,34.477,1188000,2022-07-14
37.5,38.6,37.5,38.45,34.931,1202000,2022-07-15
38.9,39.5,38.55,38.9,35.34,1372000,2022-07-18
38.9,39.0,38.4,38.5,34.977,981000,2022-07-19
39.45,39.45,38.6,38.65,35.113,1332000,2022-07-20
38.6,39.5,38.55,39.5,35.885,1093000,2022-07-21
39.8,39.8,39.0,39.0,35.431,1006000,2022-07-22
38.85,39.55,38.85,39.35,35.749,977000,2022-07-25
39.35,39.45,38.85,39.0,35.431,1235000,2022-07-26
37.55,37.95,37.55,37.7,35.611,757000,2022-07-27
38.2,38.2,37.4,37.4,35.328,963000,2022-07-28
37.75,37.75,37.0,37.1,35.044,1303000,2022-07-29
37.0,37.6,36.7,37.6,35.517,1060000,2022-08-01
37.4,37.4,36.7,36.75,34.714,1267000,2022-08-02
36.25,36.7,35.4,35.4,33.439,2493000,2022-08-03
35.45,35.8,33.5,35.4,33.439,2752000,2022-08-04
35.6,36.0,35.6,35.95,33.958,1183000,2022-08-05
35.95,36.8,35.55,36.75,34.714,1298000,2022-08-08
36.4,37.6,36.4,37.55,35.469,1536000,2022-08-09
37.2,37.45,37.0,37.15,35.092,884000,2022-08-10
37.3,37.55,37.05,37.1,35.044,1804000,2022-08-11
37.2,37.65,37.15,37.6,35.517,1521000,2022-08-12
37.9,39.1,37.9,39.05,36.886,3115000,2022-08-15
39.05,39.1,38.45,38.7,36.556,1417000,2022-08-16
38.7,39.25,38.55,39.0,36.839,1746000,2022-08-17
38.7,38.7,38.2,38.4,36.272,1290000,2022-08-18
38.65,39.75,38.4,39.15,36.981,1981000,2022-08-19
39.0,39.0,38.55,38.6,36.461,620000,2022-08-22
37.8,37.95,37.65,37.9,35.8,785000,2022-08-23
37.95,38.45,37.9,38.0,35.894,668000,2022-08-24
38.25,38.8,38.2,38.55,36.414,987000,2022-08-25
38.95,39.35,38.85,38.9,36.745,1025000,2022-08-26
37.65,38.15,37.65,38.0,35.894,981000,2022-08-29
37.9,38.45,37.9,38.35,36.225,729000,2022-08-30
38.3,38.8,38.25,38.8,36.65,1021000,2022-08-31
38.6,38.9,38.15,38.3,36.178,733000,2022-09-01
38.45,38.65,37.6,37.6,35.517,1091000,2022-09-02
37.85,37.85,36.85,36.95,34.903,927000,2022-09-05
36.95,37.2,36.2,36.65,34.619,889000,2022-09-06
36.05,36.3,35.7,35.7,33.722,1099000,2022-09-07
35.95,36.45,35.9,36.45,34.43,740000,2022-09-08
36.65,37.5,36.65,37.25,35.186,980000,2022-09-12
37.4,37.6,36.8,36.8,34.761,942000,2022-09-13
35.9,36.45,35.6,36.2,34.194,720000,2022-09-14
36.5,36.55,36.1,36.1,34.1,724000,2022-09-15
36.6,39.4,36.6,38.05,35.942,8213000,2022-09-16
38.2,38.2,36.25,36.25,34.241,3122000,2022-09-19
36.7,36.7,35.85,36.25,34.241,1785000,2022-09-20
36.1,36.1,35.4,35.6,33.627,1440000,2022-09-21
35.2,35.55,34.85,35.5,33.533,1053000,2022-09-22
35.5,35.6,34.85,35.05,33.108,1305000,2022-09-23
34.6,34.6,32.9,32.9,31.077,2997000,2022-09-26
32.9,33.05,32.25,32.5,30.699,1683000,2022-09-27
32.0,32.2,29.25,29.3,27.677,8468000,2022-09-28
29.5,30.2,29.35,29.6,27.96,2002000,2022-09-29
29.0,30.15,28.35,29.9,28.243,1820000,2022-09-30
29.0,30.3,29.0,29.9,28.243,1620000,2022-10-03
30.7,31.05,30.55,30.9,29.188,1085000,2022-10-04
31.5,31.85,31.15,31.15,29.424,1307000,2022-10-05
31.3,31.55,30.95,30.95,29.235,462000,2022-10-06
30.55,31.4,30.55,31.2,29.471,705000,2022-10-07
30.5,30.5,29.6,29.6,27.96,1161000,2022-10-11
29.5,29.75,28.85,29.2,27.582,1152000,2022-10-12
29.4,29.4,27.65,27.7,26.165,1718000,2022-10-13
28.5,29.2,28.5,29.05,27.44,741000,2022-10-14
28.4,28.85,27.8,28.8,27.204,755000,2022-10-17
29.2,29.4,28.6,28.95,27.346,931000,2022-10-18
28.95,29.8,28.95,29.5,27.865,946000,2022-10-19
29.05,29.2,28.5,28.75,27.157,686000,2022-10-20
28.9,28.9,28.05,28.1,26.543,680000,2022-10-21
28.75,29.1,28.35,28.4,26.826,976000,2022-10-24
28.4,28.8,27.65,27.75,26.212,715000,2022-10-25
28.05,28.05,27.1,27.1,25.598,932000,2022-10-26
26.7,27.9,26.7,27.9,26.354,1038000,2022-10-27
27.5,28.0,27.5,27.7,26.165,441000,2022-10-28
28.1,28.1,27.7,27.7,26.165,456000,2022-10-31
27.85,28.4,27.8,28.25,26.685,565000,2022-11-01
28.4,29.05,28.3,29.05,27.44,1010000,2022-11-02
28.8,29.15,28.55,29.1,27.488,512000,2022-11-03
29.1,29.1,28.7,28.85,27.251,327000,2022-11-04
29.05,29.25,28.8,29.15,27.535,901000,2022-11-07
29.3,31.2,29.3,29.95,28.291,3246000,2022-11-08
30.25,30.6,30.2,30.2,28.527,965000,2022-11-09
30.2,30.55,30.1,30.25,28.574,558000,2022-11-10
30.45,30.9,29.75,30.0,28.338,2269000,2022-11-11
30.15,31.6,30.15,31.35,29.613,2679000,2022-11-14
31.5,34.45,31.5,34.45,32.541,8284000,2022-11-15
35.0,35.75,34.15,35.0,33.061,13089000,2022-11-16
35.0,35.0,33.95,34.25,32.352,3953000,2022-11-17
34.3,34.45,33.4,33.4,31.549,2541000,2022-11-18
33.25,33.6,33.0,33.45,31.597,1712000,2022-11-21
33.25,33.4,32.55,32.9,31.077,1640000,2022-11-22
33.85,35.7,33.85,34.3,32.399,6950000,2022-11-23
34.3,34.3,33.5,33.8,31.927,2275000,2022-11-24
34.05,34.05,33.25,33.25,31.408,1578000,2022-11-25
32.6,33.5,32.55,33.5,31.644,1275000,2022-11-28
33.3,33.7,32.95,33.5,31.644,1225000,2022-11-29
33.4,33.9,33.3,33.9,32.022,1361000,2022-11-30
34.25,34.8,34.1,34.1,32.211,2629000,2022-12-01
34.3,34.75,34.2,34.3,32.399,1532000,2022-12-02
34.3,35.4,34.05,35.25,33.297,4508000,2022-12-05
35.45,36.05,34.45,34.45,32.541,6411000,2022-12-06
34.35,34.35,33.55,33.65,31.785,1958000,2022-12-07
33.5,33.5,33.05,33.2,31.36,1198000,2022-12-08
33.3,34.3,33.2,33.75,31.88,2013000,2022-12-09
33.75,33.75,32.8,33.5,31.644,1017000,2022-12-12
33.65,33.65,32.8,32.9,31.077,1132000,2022-12-13
33.2,33.5,33.05,33.1,31.266,981000,2022-12-14
33.1,33.6,33.1,33.3,31.455,1126000,2022-12-15
33.1,33.1,32.65,32.8,30.983,1348000,2022-12-16
32.95,33.0,32.65,32.8,30.983,466000,2022-12-19
32.8,33.3,31.9,31.9,30.132,1501000,2022-12-20
31.95,32.35,31.75,31.75,29.991,1004000,2022-12-21
32.1,32.95,32.1,32.95,31.124,1064000,2022-12-22
32.65,32.65,32.2,32.45,30.652,594000,2022-12-23
32.45,32.45,32.1,32.2,30.416,628000,2022-12-26
32.3,32.75,32.3,32.55,30.746,543000,2022-12-27
32.65,32.8,32.0,32.0,30.227,607000,2022-12-28
31.85,32.25,31.55,32.05,30.274,641000,2022-12-29
32.75,32.85,32.0,32.05,30.274,916000,2022-12-30
32.1,32.45,31.7,32.25,30.463,396000,2023-01-03
32.2,32.6,32.1,32.45,30.652,440000,2023-01-04
32.7,33.7,32.7,33.25,31.408,2032000,2023-01-05
33.25,33.25,32.95,33.1,31.266,733000,2023-01-06
33.5,33.5,33.2,33.45,31.597,857000,2023-01-09
33.5,33.65,33.3,33.45,31.597,685000,2023-01-10
33.7,33.9,33.25,33.25,31.408,715000,2023-01-11
33.5,33.85,33.35,33.65,31.785,1261000,2023-01-12
34.0,34.1,33.2,33.2,31.36,1202000,2023-01-13
33.5,33.65,33.2,33.3,31.455,507000,2023-01-16
33.65,33.7,33.35,33.35,31.502,649000,2023-01-17
33.9,34.15,33.75,33.75,31.88,1422000,2023-01-30
33.9,34.95,33.75,34.65,32.73,2528000,2023-01-31
34.95,35.8,34.55,35.7,33.722,3322000,2023-02-01
36.3,38.6,35.9,37.6,35.517,12662000,2023-02-02
37.9,39.2,37.1,38.95,36.792,10863000,2023-02-03
38.75,38.75,38.1,38.35,36.225,3068000,2023-02-06
38.0,38.05,37.25,37.6,35.517,3043000,2023-02-07
37.85,38.75,37.6,38.6,36.461,3581000,2023-02-08
38.0,38.35,37.5,37.6,35.517,2783000,2023-02-09
37.5,37.55,37.0,37.0,34.95,1361000,2023-02-10
36.95,37.0,36.6,36.9,34.855,878000,2023-02-13
37.35,37.4,37.05,37.1,35.044,562000,2023-02-14
37.15,37.5,36.5,36.6,34.572,1580000,2023-02-15
36.8,37.25,36.75,37.2,35.139,817000,2023-02-16
37.15,37.55,37.05,37.2,35.139,914000,2023-02-17
37.25,37.9,37.25,37.75,35.658,1182000,2023-02-20
37.9,37.95,37.4,37.65,35.564,709000,2023-02-21
37.0,37.25,36.8,36.9,34.855,1043000,2023-02-22
37.1,37.3,37.0,37.05,34.997,973000,2023-02-23
37.1,37.5,37.0,37.0,34.95,1218000,2023-02-24
37.1,37.1,36.2,36.7,34.666,1923000,2023-03-01
36.5,36.9,36.25,36.4,34.383,809000,2023-03-02
36.8,37.0,36.55,36.65,34.619,1038000,2023-03-03
36.8,37.2,36.8,37.05,34.997,822000,2023-03-06
37.1,37.8,37.1,37.55,35.469,1178000,2023-03-07
37.4,38.1,37.1,37.85,35.753,1916000,2023-03-08
38.0,38.05,37.2,37.2,35.139,989000,2023-03-09
37.1,37.1,36.5,36.6,34.572,1117000,2023-03-10
36.6,36.6,35.8,36.1,34.1,1192000,2023-03-13
36.5,38.75,36.1,36.1,34.1,5793000,2023-03-14
36.25,36.55,36.0,36.1,34.1,1241000,2023-03-15
36.6,37.5,35.95,35.95,33.958,3184000,2023-03-16
36.3,36.3,35.3,35.3,33.344,2080000,2023-03-17
36.1,36.8,35.95,36.55,34.525,2388000,2023-03-20
36.9,37.6,36.75,36.75,34.714,3159000,2023-03-21
37.0,37.2,36.15,36.35,34.336,2644000,2023-03-22
36.6,37.1,36.6,36.85,34.808,2139000,2023-03-23
37.1,37.6,36.9,37.05,34.997,2234000,2023-03-24
37.5,37.5,36.8,36.9,34.855,1145000,2023-03-27
36.9,36.95,36.35,36.4,34.383,977000,2023-03-28
36.75,36.75,36.2,36.35,34.336,900000,2023-03-29
36.7,36.7,36.3,36.3,34.289,519000,2023-03-30
36.5,36.55,36.3,36.55,34.525,758000,2023-03-31
37.15,37.85,36.75,36.75,34.714,2872000,2023-04-06
36.75,37.45,36.3,37.3,35.233,1802000,2023-04-07
37.3,37.5,36.85,37.1,35.044,828000,2023-04-10
37.0,37.65,36.85,37.5,35.422,2797000,2023-04-11
37.7,37.9,37.4,37.4,35.328,1982000,2023-04-12
37.35,37.4,36.9,36.9,34.855,1209000,2023-04-13
37.3,37.7,37.15,37.2,35.139,1545000,2023-04-14
37.35,38.0,37.35,37.95,35.847,2574000,2023-04-17
38.45,38.75,37.4,37.75,35.658,4281000,2023-04-18
38.1,38.1,37.05,37.1,35.044,1963000,2023-04-19
37.2,37.25,36.5,36.5,34.478,1209000,2023-04-20
36.6,36.9,35.65,35.65,33.675,2058000,2023-04-21
35.8,36.15,35.7,35.75,33.769,667000,2023-04-24
35.8,36.1,34.85,34.95,33.013,2461000,2023-04-25
35.0,35.85,34.75,35.7,33.722,1254000,2023-04-26
35.7,36.2,35.25,35.9,33.911,895000,2023-04-27
36.3,36.55,36.15,36.35,34.336,1102000,2023-04-28
36.35,36.65,36.15,36.55,34.525,1072000,2023-05-02
37.0,37.3,36.5,36.5,34.478,1506000,2023-05-03
37.0,37.15,36.2,36.2,34.194,1028000,2023-05-04
36.4,37.7,36.4,37.1,35.044,4378000,2023-05-05
37.15,37.2,36.55,36.55,34.525,1540000,2023-05-08
36.85,37.05,35.9,36.0,34.005,1139000,2023-05-09
36.35,36.35,35.85,36.15,34.147,828000,2023-05-10
36.25,36.4,35.75,35.8,33.816,897000,2023-05-11
35.5,35.8,35.35,35.55,33.58,486000,2023-05-12
36.0,36.0,35.4,35.9,33.911,624000,2023-05-15
35.9,36.3,35.85,36.0,34.005,816000,2023-05-16
36.3,36.3,36.0,36.1,34.1,646000,2023-05-17
36.4,36.45,36.05,36.05,34.053,723000,2023-05-18
36.15,36.7,36.15,36.6,34.572,1307000,2023-05-19
37.3,37.8,37.0,37.6,35.517,3960000,2023-05-22
37.75,38.15,37.4,37.85,35.753,3803000,2023-05-23
38.1,39.75,38.1,39.55,37.359,14114000,2023-05-24
39.3,39.8,38.5,38.85,36.697,7751000,2023-05-25
39.05,39.1,37.35,37.55,35.469,7048000,2023-05-26
37.8,37.9,37.4,37.4,35.328,2393000,2023-05-29
37.6,37.65,37.1,37.15,35.092,1238000,2023-05-30
37.2,37.3,37.05,37.2,35.139,1505000,2023-05-31
37.25,37.25,36.9,36.95,34.903,1760000,2023-06-01
37.2,37.6,37.1,37.35,35.28,1446000,2023-06-02
37.35,38.1,37.35,37.95,35.847,1802000,2023-06-05
38.0,38.25,37.6,37.6,35.517,1354000,2023-06-06
37.8,39.45,37.8,39.25,37.075,11064000,2023-06-07
39.0,39.05,38.4,38.55,36.414,2568000,2023-06-08
39.0,39.0,38.0,38.35,36.225,1841000,2023-06-09
38.6,38.85,37.8,38.1,35.989,1626000,2023-06-12
38.5,39.95,38.5,39.1,36.934,14587000,2023-06-13
39.25,39.55,38.5,38.8,36.65,4300000,2023-06-14
38.75,39.3,38.5,39.2,37.028,2966000,2023-06-15
39.35,39.4,38.8,38.8,36.65,2170000,2023-06-16
38.85,39.35,38.6,38.7,36.556,1228000,2023-06-19
38.85,38.9,38.2,38.25,36.131,1398000,2023-06-20
38.7,38.7,38.2,38.25,36.131,972000,2023-06-21
39.1,39.85,38.85,39.45,37.264,8142000,2023-06-26
39.6,40.95,38.6,38.95,36.792,12990000,2023-06-27
39.35,39.35,38.3,38.45,36.32,3287000,2023-06-28
38.45,38.65,38.3,38.3,36.178,2118000,2023-06-29
38.3,38.35,38.0,38.35,36.225,1908000,2023-06-30
38.6,38.6,38.25,38.45,36.32,1464000,2023-07-03
38.75,39.2,38.5,38.85,36.697,2026000,2023-07-04
39.35,39.55,38.9,39.1,36.934,3304000,2023-07-05
39.0,39.65,39.0,39.45,37.264,3279000,2023-07-06
39.6,39.7,38.75,39.2,37.028,2638000,2023-07-07
39.35,41.0,39.35,40.95,38.681,10870000,2023-07-10
40.5,40.5,39.15,39.15,36.981,9119000,2023-07-11
39.25,39.25,38.4,38.5,36.367,3749000,2023-07-12
38.8,38.95,38.25,38.35,36.225,2790000,2023-07-13
38.5,39.1,38.4,38.55,36.414,2005000,2023-07-14
38.6,39.25,38.4,39.1,36.934,2409000,2023-07-17
39.3,39.35,38.2,38.2,36.083,3273000,2023-07-18
37.5,37.8,37.0,37.0,36.379,2277000,2023-07-19
37.35,37.6,37.1,37.5,36.871,1065000,2023-07-20
37.3,37.3,36.55,36.6,35.986,2314000,2023-07-21
36.35,36.35,35.6,35.6,35.002,2877000,2023-07-24
35.75,36.2,35.55,36.15,35.543,1235000,2023-07-25
36.3,36.65,35.9,36.15,35.543,1156000,2023-07-26
36.15,38.2,36.05,38.2,37.559,6308000,2023-07-27
38.2,38.35,37.35,37.8,37.166,6958000,2023-07-28
38.05,38.55,37.5,37.6,36.969,3538000,2023-07-31
38.0,38.1,37.45,37.7,37.067,1298000,2023-08-01
38.25,41.45,38.25,41.35,40.656,52377000,2023-08-02
38.0,39.0,37.25,37.25,36.625,21977000,2023-08-04
37.3,37.9,37.0,37.55,36.92,6173000,2023-08-07
37.6,37.8,37.2,37.75,37.116,2646000,2023-08-08
37.7,37.7,37.1,37.15,36.526,2062000,2023-08-09
37.2,37.65,37.0,37.1,36.477,2821000,2023-08-10
37.1,37.2,36.1,36.4,35.789,2698000,2023-08-11
36.4,36.4,35.0,35.0,34.413,3474000,2023-08-14
35.15,35.6,35.1,35.5,34.904,1316000,2023-08-15
35.2,35.35,34.55,35.15,34.56,971000,2023-08-16
35.2,36.0,34.85,35.9,35.297,860000,2023-08-17
38.4,38.4,35.55,35.6,35.002,3270000,2023-08-18
35.75,35.95,35.45,35.45,34.855,592000,2023-08-21
35.55,35.85,35.5,35.5,34.904,625000,2023-08-22
35.8,35.8,35.2,35.65,35.052,900000,2023-08-23
35.8,36.35,35.7,36.0,35.396,1422000,2023-08-24
35.75,36.65,35.6,36.3,35.691,1236000,2023-08-25
36.3,36.45,35.8,36.3,35.691,905000,2023-08-28
36.6,36.6,36.0,36.3,35.691,575000,2023-08-29
36.6,36.6,36.2,36.3,35.691,557000,2023-08-30
36.55,37.5,36.25,37.5,36.871,2780000,2023-08-31
37.05,37.45,36.9,37.25,36.625,1261000,2023-09-01
37.25,37.65,37.05,37.6,36.969,1869000,2023-09-04
37.65,37.7,37.35,37.65,37.018,839000,2023-09-05
37.7,37.7,37.15,37.15,36.526,724000,2023-09-06
37.15,37.55,37.1,37.2,36.576,806000,2023-09-07
37.2,37.2,36.75,37.0,36.379,943000,2023-09-08
37.5,37.5,36.65,36.9,36.281,853000,2023-09-11
37.0,37.4,37.0,37.2,36.576,669000,2023-09-12
37.15,37.6,37.15,37.6,36.969,1208000,2023-09-13
37.6,38.0,37.6,37.75,37.116,1365000,2023-09-14
37.75,38.0,37.45,37.75,37.116,1194000,2023-09-15
37.7,38.25,37.6,37.85,37.215,2069000,2023-09-18
38.2,38.25,37.65,37.65,37.018,1648000,2023-09-19
37.75,37.75,37.2,37.2,36.576,752000,2023-09-20
37.0,37.1,36.75,36.95,36.33,597000,2023-09-21
36.8,36.8,36.5,36.65,36.035,564000,2023-09-22
36.65,36.95,36.6,36.85,36.231,628000,2023-09-25
37.0,37.0,36.45,36.45,35.838,397000,2023-09-26
36.2,36.45,35.9,35.95,35.347,845000,2023-09-27
36.0,36.65,36.0,36.45,35.838,450000,2023-09-28
36.6,37.0,36.5,36.8,36.182,494000,2023-10-02
37.2,37.3,36.9,36.9,36.281,754000,2023-10-03
